"cm_angle.dist_ctr2best.mean","cm_angle.dist_ctr2worst.mean","cm_angle.angle.mean","cm_angle.y_ratio_best2worst.mean","cm_grad.mean","ela_meta.lin_simple.adj_r2","ela_meta.lin_simple.intercept","ela_meta.lin_simple.coef.min","ela_meta.lin_simple.coef.max","ela_meta.lin_simple.coef.max_by_min","ela_meta.lin_w_interact.adj_r2","ela_meta.quad_simple.adj_r2","ela_meta.quad_simple.cond","ela_meta.quad_w_interact.adj_r2","ic.h.max","ic.eps.max","ic.m0","disp.ratio_mean_02","disp.ratio_mean_05","disp.ratio_mean_10","disp.ratio_mean_25","disp.ratio_median_02","disp.ratio_median_05","disp.ratio_median_10","disp.ratio_median_25","disp.diff_mean_02","disp.diff_mean_05","disp.diff_mean_10","disp.diff_mean_25","disp.diff_median_02","disp.diff_median_05","disp.diff_median_10","disp.diff_median_25","limo.avg_length.reg","limo.avg_length.norm","limo.length.mean","limo.ratio.mean","nbc.nn_nb.sd_ratio","nbc.nn_nb.mean_ratio","nbc.nn_nb.cor","nbc.dist_ratio.coeff_var","nbc.nb_fitness.cor","pca.expl_var.cov_x","pca.expl_var.cor_x","pca.expl_var.cov_init","pca.expl_var.cor_init","pca.expl_var_PC1.cov_x","pca.expl_var_PC1.cor_x","pca.expl_var_PC1.cov_init","pca.expl_var_PC1.cor_init","class"
5.98890495962148,12.6298408681073,123.372526583881,1,0.135045167476406,0.595960310819316,187.849740963349,0.174120617300545,5.98474453410211,33.9213773151853,0.597055259527215,1,1.00000000000001,1,0.845919539542234,2.48605507188255,0.553642914331465,0.624515576364862,0.690488574266013,0.748157560996038,0.834026142616975,0.629782170395323,0.693725781438872,0.750945351064298,0.836985348781909,-4.76011684813706,-3.92407772924268,-3.19241541180252,-2.10393243454601,-4.704314801597,-3.89329073306701,-3.16574591368625,-2.0712808900554,10.0126322120937,1,10.0126322120937,33.9213773151853,1.00403468973552,0.937982604785098,0.718084997853966,0.102981886131595,-0.479707932014918,0.9,0.9,0.0909090909090909,0.909090909090909,0.10989853422105,0.109898192205635,0.946744483477254,0.162016114416172,"3"
8.89588585217299,11.7480886998212,127.571456495427,1,0.180582654628925,0.767005450997451,142.26154222101,0.731183402342947,7.81581790656687,10.6387222849841,0.767311505124943,1,1.00000000000001,1,0.835251945103248,2.78898029238044,0.543634907926341,0.659149176197706,0.728409888608551,0.777489616698889,0.854233310474918,0.661680765662578,0.729936741633438,0.780028111844108,0.856851291869923,-4.32072373481877,-3.44288092212837,-2.82103164360149,-1.84792651513009,-4.30043396537666,-3.43279465327363,-2.79666087395653,-1.81953409752151,14.771849464529,1,14.771849464529,10.6387222849841,0.982575561451498,0.935427076441778,0.716553377942182,0.104079875518609,-0.432287335178134,0.9,0.9,0.0909090909090909,0.818181818181818,0.110020233353166,0.110020232168104,0.968922065527928,0.171971459802486,"7"
8.90469885612551,11.8107767521449,128.617206864021,1,0.194609571379286,0.823684244628402,381.099158827539,0.428297825498719,7.66438464533321,17.9635460183573,0.823547086828552,1,1.00000000000001,1,0.836689925515777,3.13047936301804,0.538630904723779,0.660909533695706,0.731863257231862,0.785649088974232,0.863802468796529,0.664620014933217,0.73481064726495,0.787647617303906,0.865786663937706,-4.29841139487677,-3.39898325706192,-2.7173275245711,-1.72684359092454,-4.26162375630469,-3.36973798265995,-2.69961739798875,-1.70670204146054,17.6089535445019,1,17.6089535445019,17.9635460183573,0.976642202054533,0.932976824659872,0.704543367850768,0.10667707224568,-0.421595861061525,0.9,0.9,0.0909090909090909,0.818181818181818,0.109727989711101,0.109727532964247,0.975954092750433,0.173688326664157,"7"
8.78911694285067,11.9055192929665,128.845034614287,1,0.185020934474818,0.783705860141079,564.742074947254,0.239378026266403,7.8855394306498,33.3193376526217,0.784569412769503,1,1.00000000000001,1,0.841662127492575,2.92055551218274,0.546637309847878,0.664960167173772,0.723628614671784,0.777298989301298,0.856085004291856,0.667299964005194,0.725441838683978,0.779350101452206,0.858066053090907,-4.24774424030357,-3.50352445279226,-2.82315281641501,-1.82456983702872,-4.22932930548617,-3.49001130069502,-2.80470802497678,-1.80415783267274,15.4919199685594,1,15.4919199685594,33.3193376526217,0.982126117402959,0.934238796722396,0.705809131818606,0.105446990608312,-0.426205901245665,0.9,0.9,0.0909090909090909,0.818181818181818,0.110072775432606,0.110072894033456,0.971158013181286,0.173134731913208,"3"
5.9224213294974,12.1712694099905,115.642836253409,1,0.148990613139294,0.65515618005223,35.6378533936637,0.873870405090747,7.79312225132379,9.02488880783633,0.655555210465055,1,1.00000000000001,1,0.846920041650111,2.54334576130465,0.566052842273819,0.639748692878511,0.706423263083913,0.760540044731277,0.840804547439846,0.644385818002186,0.7088689958331,0.764115408894197,0.844125753734547,-4.56715221202193,-3.72229128088402,-3.03571691657169,-2.01832381783453,-4.52205957501306,-3.7020004570651,-2.99779188882239,-1.98162625761395,11.2257037059455,1,11.2257037059455,9.02488880783633,0.997556294740018,0.936699461352242,0.713794160013318,0.104915194178147,-0.455950402492445,0.9,0.9,0.0909090909090909,0.818181818181818,0.109929518498563,0.109929376067687,0.953301145743181,0.164453007255029,"3"
7.38950097821267,12.0100443858192,124.24827576807,1,0.172415879174576,0.754318407863222,93.3034989610856,0.870484603462803,7.39012263669067,8.50256943847493,0.754308455301915,1,1.00000000000001,1,0.845022906800115,2.85476790228159,0.546236989591673,0.643227601928177,0.712773307467672,0.770554075517303,0.851163988845576,0.648419336363891,0.715689778397691,0.773070333781982,0.852946033007364,-4.52359836390693,-3.64188075290996,-2.90908795330568,-1.88683563515825,-4.47062882926523,-3.61516299065664,-2.88489415835474,-1.86987361002804,14.2998639183049,1,14.2998639183049,8.50256943847493,0.989390337375229,0.934275752778601,0.718618625163043,0.10581754070556,-0.435063382824025,0.9,0.9,0.0909090909090909,0.818181818181818,0.110315863677914,0.11031531863366,0.96707631064383,0.170408653266543,"3"
8.52155258757865,11.8829508963772,131.707942239597,1,0.183052873969582,0.785436841555451,358.530997016788,1.06516974335418,7.62904569112636,7.24525746070211,0.786156449206269,1,1.00000000000001,1,0.839378767153837,2.92055551218274,0.539231385108086,0.661751085264734,0.728353442195212,0.783547555613052,0.856954791526086,0.662821324453929,0.730607848174917,0.786515081112428,0.858949035186751,-4.28856107840683,-3.44409313178388,-2.74362244742635,-1.81349577518041,-4.28567027913429,-3.42431022155299,-2.71236878382021,-1.79233443097807,15.7185504524682,1,15.7185504524682,7.24525746070211,0.981526226904871,0.934658778702314,0.712788229364424,0.104612190929234,-0.435667756112467,0.9,0.9,0.0909090909090909,0.818181818181818,0.110186243304538,0.110186129532726,0.971178483251787,0.170357532237645,"7"
8.49128394401091,11.7701288048877,127.158139815034,1,0.201284976537309,0.841325484483061,567.210159795188,1.21815557282492,7.90979987147509,6.51762555311597,0.841752722259919,1,1.00000000000001,1,0.832597524820408,3.35371015200293,0.527622097678142,0.67868438115401,0.738320030248883,0.786259280856645,0.866045899815039,0.677628594790651,0.738626703716496,0.788261953779505,0.867261886447181,-4.07359652880759,-3.31743993180468,-2.70977562912091,-1.69807280913837,-4.09736493862533,-3.32254778169006,-2.69172758209628,-1.68719686002421,18.956060174613,1,18.956060174613,6.51762555311597,0.964020701527836,0.933885145697505,0.708648458472689,0.104466811882686,-0.414772183614852,0.9,0.9,0.0909090909090909,0.818181818181818,0.109941480987501,0.109941763727698,0.978952048136527,0.174689557422566,"7"
8.57213892414152,11.8506589162511,137.854367242422,1,0.197041978838197,0.821518100622359,-86.5574553098591,0.190857147495744,7.85831102449596,41.7414257334317,0.822536408227111,1,1.00000000000001,1,0.835320342678384,3.35371015200293,0.540632506004804,0.674472060261582,0.734749670385737,0.785691437107647,0.861855101989708,0.677408139616353,0.737813889837352,0.7881860325918,0.863008056955897,-4.12729427432651,-3.3627370846403,-2.71689775340074,-1.75120679757998,-4.10088226593858,-3.33234220715638,-2.69256173005233,-1.7409487234716,17.5827002691477,1,17.5827002691477,41.7414257334317,0.975647469756061,0.932931422980597,0.714783672231802,0.105537829140804,-0.421825879811969,0.9,0.9,0.0909090909090909,0.818181818181818,0.109794264640247,0.109794614411264,0.975898325256937,0.172664789287361,"3"
7.42028279700628,12.3599453274928,120.110988683628,1,0.173493907931591,0.745217350349833,-18.8311246745915,0.265804179722265,7.82793805780674,30.101946723924,0.744375282794472,1,1.00000000000001,1,0.839588311812863,2.85476790228159,0.551040832666133,0.650537635576762,0.720310012818129,0.773961561572679,0.851483626618549,0.654209774947534,0.722698105876908,0.776355402259059,0.853505453749272,-4.43088441977496,-3.54610120445743,-2.86544267430255,-1.88281763330763,-4.39683587143858,-3.52568142326715,-2.84365156150422,-1.86210185993548,14.1883986610602,1,14.1883986610602,30.101946723924,0.987432138755045,0.935870240223804,0.717344574313795,0.103180321115116,-0.440281913508065,0.9,0.9,0.0909090909090909,0.818181818181818,0.109710254051061,0.109710023312242,0.966431703478902,0.168935176851094,"7"
